Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
5033910490,"Mar 29, 2021, 5:15:44 PM",Everesting Day 1: Mt Diablo (Elev: 3406 ft),Ride,"I'm going to attempt an Everesting–a climb of 29,030 feet–but my goal is to do it in seven days.

🎷🐛 11.18 new miles

-- From Wandrer.earth",12161,35.77,,,false,"",Thesis OB1,activities/5367668812.fit.gz,,8.165,12161.0,9347.0,35770.3,13.1,3.827,1038.0,1022.0,167.0,1161.8,35.6,0.1,,,,,,,,128.0,1335.0,,18.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1617037184.0,1.0,12.4,12.4,5.3,0.62,1017.8,2.5,4.7,229.0,0.0,1617026304.0,1617071360.0,0.55,5680612.0,,0.01,5.0,0.07,16093.0,3.0,340.0,,,,,,0.0,,,,,,,,,,,,,,,,,media/ebd03f46-d4e0-413c-82fa-00467618d6cc.jpg|media/0bbdb607-2316-43cd-a0c6-f04ee38fc63a.jpg|media/78a03e26-baab-400c-89de-1b707e0aab0b.jpg|media/4c4119f0-facf-4646-9538-8ef96e1bac3c.jpg|media/77dc7e2d-dc4b-4bdd-8992-76d1480e876b.jpg|media/e2ae6577-5257-4f3f-82cb-c96f2b9b19e5.jpg
5033975930,"Mar 28, 2021, 9:10:00 PM",Errands; did not record ride,Ride,"",4380,27.35,,,false,,Thesis OB1,,,8.165,4380.0,4380.0,27358.8,,6.246,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,5680612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5040552043,"Mar 30, 2021, 5:48:34 PM",Everesting 2: Kings + WOLH + OLH  (Elev: 7783 ft),Ride,"""Everesting"": climbing the elevation of Mt. Everest (29,000 ft), but on your own local roads. The record is 7 hours; I'm aiming to do it in 7 days.",15298,57.93,,,false,,Thesis OB1,activities/5374594052.fit.gz,,8.165,15298.0,12029.0,57930.1,18.4,4.816,1334.0,1350.0,23.4,706.8,37.2,0.0,,,94.0,61.0,,,,170.0,2276.0,,18.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1617123584.0,1.0,15.2,15.2,-4.6,0.25,1017.4,2.2,5.3,56.0,0.0,1617112576.0,1617157888.0,0.59,5680612.0,,0.0,,0.0,16093.0,3.0,314.8,,,,,,,,,,,,,,,,,,,,,,,media/3f7d622d-aaca-4b30-8f73-ba455aa1f6d0.jpg|media/acdd68df-13c4-44fb-8f11-8e133dbbbeed.jpg|media/aafa5d4b-a21b-4fa3-8ac5-7db31f6c8bff.jpg|media/c56dca4b-6208-4da8-b88c-cf06e179da2d.jpg|media/7b3a4755-91b3-4319-a19b-a59bb1631758.jpg
5046452853,"Mar 31, 2021, 4:06:08 PM","Everesting 3: Ring of Fire + Ladera (Elev: 12,327 ft)",Ride,"　
2.18 new miles

-- From Wandrer.earth",20357,73.68,,,false,,Thesis OB1,activities/5380759724.fit.gz,,8.165,20357.0,16859.0,73688.4,18.1,4.371,1385.0,1416.0,12.2,429.4,34.4,0.0,,,170.0,55.0,,,,156.0,2928.0,,22.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1617206400.0,1.0,15.1,15.1,-1.3,0.33,1019.9,1.0,2.9,33.0,0.0,1617198976.0,1617244288.0,0.63,5680612.0,,0.0,,0.0,16093.0,1.0,323.6,,,,,,,,,,,,,,,,,,,,,,,media/ae104a2e-8515-424e-8f27-366ad8163ade.jpg|media/32cb5dee-1da2-4f86-8190-115d2c80d8e8.jpg|media/47c75b3c-0fde-4404-872e-63d122f59046.jpg
5052061810,"Apr 1, 2021, 3:59:15 PM","Everesting 4: Kings / Tunitas / Bike Hut (Elev: 16,871 ft)",Ride,"　
1.13 new miles

-- From Wandrer.earth",21615,73.34,,,false,,Thesis OB1,activities/5386663235.fit.gz,,8.165,21615.0,16836.0,73348.6,14.3,4.357,1357.0,1382.0,12.2,689.8,27.7,0.0,,,99.0,57.0,,,,124.0,2320.0,,20.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1617289216.0,1.0,15.4,15.4,-0.3,0.34,1015.4,1.1,2.0,111.0,0.0,1617285248.0,1617330816.0,0.67,5680612.0,,0.0,,0.01,16093.0,0.0,336.3,,,,,,,,,,,,,,,,,,,,,,,media/7c0be8d9-d3f8-4d42-96ae-b38d8afca57c.jpg|media/c0e9e279-28ba-4fab-84b0-3075e1bcbd3d.jpg|media/88ef9de4-7bed-46e8-9780-667246f38526.jpg|media/049e1b92-e218-41cb-9600-08ea5c804161.jpg|media/95dec034-3093-4a7d-b402-4eec96a66831.jpg|media/01ddd839-a284-4d34-9812-a84878c56da6.jpg|media/3b9f190e-cde2-41b2-8e1b-562246769ecd.jpg|media/fa2a8f5d-b1e2-464d-9d3e-e514c2efc9da.jpg
5058469308,"Apr 2, 2021, 7:42:28 PM","Everesting 5: climb 2×(OLH + WOLH) (Elev: 21,215 ft.)",Ride,"　
0.8 new miles

-- From Wandrer.earth",15087,50.66,,,false,,Thesis OB1,activities/5393386063.fit.gz,,8.165,15087.0,11790.0,50666.9,16.5,4.297,1324.0,1337.0,108.8,530.4,25.0,0.0,,,99.0,61.0,,,,163.0,2137.0,,19.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1617389952.0,2.0,18.0,18.0,7.0,0.49,1016.7,1.9,3.4,311.0,0.0,1617371520.0,1617417216.0,0.7,5680612.0,,0.0,,0.63,16093.0,5.0,317.9,,,,,,,,,,,,,,,,,,,,,,,media/8767cee8-1c7f-4753-923f-9f30bb5fd16d.jpg|media/10d9b9ac-192a-4b7b-ac8a-c9e9a963a029.jpg|media/b0cfaa74-7932-42b3-9edf-63cac6176a48.jpg|media/2f660ed3-3965-4b1e-a198-bf1653e40f1a.jpg
5064119006,"Apr 3, 2021, 3:36:36 PM","Everesting 6: OLH / West Alpine (Elev: 25,615 ft)",Ride,"",21462,75.07,,,false,,Thesis OB1,activities/5399334078.fit.gz,,8.165,21462.0,15976.0,75070.3,15.9,4.699,1341.0,1357.0,12.0,733.4,23.3,0.0,,,99.0,58.0,,,,133.0,2371.0,,11.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1617462016.0,2.0,7.1,6.3,5.3,0.88,1020.6,1.5,2.7,217.0,0.0,1617457920.0,1617503616.0,0.74,5680612.0,,0.0,,0.82,16093.0,0.0,318.1,,,,,,,,,,,,,,,,,,,,,,,media/7df896bf-752e-4310-a317-95b4a93103fe.jpg|media/5cbdfe68-7063-49c1-9105-e8c44cec0856.jpg|media/5b8a9690-6a6a-43c9-be3c-5ad839720205.jpg|media/14321097-3c73-4653-80a9-e19a71a9299b.jpg|media/0e78cb6a-171b-4806-b119-14827940e2bd.jpg
5070717729,"Apr 4, 2021, 5:46:56 PM","Everesting Day 7: Mill Creek and Morrison Canyon, Fremont (Elev: 29,040 ft)",Ride,"""Everesting"" is the name for a ride that climbs the elevation of Mt. Everest,  29,032 feet. The fastest Everesting was completed on March 23, 2021 by Ronan Mc Laughlin: 6 and 2/3 hours. I thought I could manage it in a time under 6 and 2/3 ... days. 

I did it! Thanks to Anne and David for riding along on some of the days. 

Photo album: https://photos.app.goo.gl/FsvtyBUALP4Jcbxs8

Day 1: Mt Diablo, 3406 ft https://www.strava.com/activities/5033910490
Day 2: Kings + OLH, 4377 ft https://www.strava.com/activities/5040552043
Day 3: Ring of Fire, 4544 ft https://www.strava.com/activities/5046452853
Day 4: Kings + Tunitas, 4452 ft https://www.strava.com/activities/5052061810
Day 5: OLH×2, 4344 ft https://www.strava.com/activities/5058469308
Day 6: West Alpine, 4400 ft https://www.strava.com/activities/5064119006
Day 7: Mill Creek + Morrison, 3517 ft https://www.strava.com/activities/5070717729

Ronan Mc Laughlin rode a straight, steep stretch of road in Ireland that is 1/2 mile long and a 117 meter  climb (14% grade), which means he needed 76 laps, averaging 11.4 mph.

I averaged more like 7% grade, and wanted variety, so did different routes each day, and ""wasted"" time on flat parts between climbs. I ended up spending about 3 hours a day on hills and an hour or so a day getting to and from climbs. So overall, almost 4 times slower than Mc Laughlin, not counting the 20 hours of rest each day.







💪 12.82 new miles
-- From Wandrer.earth",13406,47.29,,,false,"",Thesis OB1,activities/5406269883.fit.gz,,8.165,13406.0,11086.0,47295.5,12.9,4.266,1072.0,1104.0,-6.8,484.2,37.2,0.0,,,79.0,57.0,,,,150.0,1850.0,,14.0,,,,,,,,,,,,,,0.0,,1.0,,1617555584.0,2.0,8.7,7.7,4.9,0.77,1023.0,1.9,3.8,273.0,0.0,1617544192.0,1617590016.0,0.78,5680612.0,,0.0,,0.68,16093.0,3.0,309.1,,,,,,981.3,,,,,,,,,,,,,,,,,media/940a1ea3-ce51-46ce-b523-b840afab984c.jpg|media/5730d014-8779-44c5-915e-766ecad3485e.jpg|media/d31e5e0f-4633-489d-8ae0-aa81f0306291.jpg|media/c711080d-0c4e-4af2-95ed-d6601aba6402.jpg|media/a397a1d3-db6d-4d9a-9cf2-692d1add22eb.jpg|media/90d84828-fdb1-4e3b-858b-dc78a51f773a.jpg|media/a9a4d61e-ec0d-4cf0-ad37-cc6273f5931e.jpg|media/60868567-de90-45fc-8c31-f45e56c18a3c.jpg|media/b289e550-d90b-4c8c-8ff0-8a796c6e969f.jpg|media/15821baf-420f-47ce-9080-b83122e8b35d.jpg|media/fa32d55d-0f73-4710-9749-d3f2f069b812.jpg|media/7b67ce2a-3c27-40ee-b77d-c8bc32a4bf4b.jpg|media/6ad3556c-5820-42a8-8df8-757fca23b76c.jpg
5076144217,"Apr 5, 2021, 8:13:31 PM",San Bruno,Ride,"　
🎷🐛 8.56 new miles

-- From Wandrer.earth",3150,14.93,,,false,,Thesis OB1,activities/5411954674.fit.gz,,8.165,3150.0,3009.0,14933.7,10.3,4.963,151.0,157.0,-5.2,27.4,16.8,0.0,,,,,,,,138.0,462.0,,11.0,,,,,,,,,,,,,,0.0,,1.0,,1617652736.0,2.0,10.8,10.8,7.0,0.77,1018.9,4.2,6.2,249.0,0.0,1617630592.0,1617676672.0,0.81,5680612.0,,0.0,,0.74,16093.0,5.0,332.0,,,,,,,,,,,,,,,,,,,,,,,""
5087898056,"Apr 7, 2021, 10:55:51 PM",North Fair Oaks,Ride,"",4451,19.43,,,false,,Moots Vamoots CR Di2,activities/5424203204.fit.gz,,8.165,4451.0,3615.0,19434.6,9.2,5.376,36.0,33.0,6.6,18.2,12.5,0.0,,,81.0,57.0,,,,81.0,328.0,,15.0,,,,,,,,,,,,,,0.0,,1.0,,1617832832.0,2.0,13.9,13.9,5.6,0.58,1022.0,4.3,7.3,275.0,0.0,1617803136.0,1617849472.0,0.88,1822749.0,,0.0,,0.32,16093.0,5.0,317.1,,,,,,,,,,,,,,,,,,,,,,,""
5092798276,"Apr 8, 2021, 6:08:24 PM",Santa Clara,Ride,"　
🎷🐛 15.55 new miles

-- From Wandrer.earth",5385,28.40,,,false,,Thesis OB1,activities/5429320686.fit.gz,,8.165,5385.0,4845.0,28399.8,10.6,5.862,47.0,33.0,-19.0,-5.2,13.2,0.0,,,106.0,60.0,,,,121.0,652.0,,16.0,,,,,,,,,,,,,,0.0,,1.0,,1617904768.0,2.0,12.7,12.7,5.7,0.62,1022.1,1.9,3.3,321.0,0.0,1617889408.0,1617935872.0,0.91,5680612.0,,0.0,,0.33,16093.0,5.0,333.5,,,,,,,,,,,,,,,,,,,,,,,""
5099202398,"Apr 9, 2021, 10:53:24 PM",Santa Clara,Ride,"　
🎷🐛 30.94 new miles
🏘 Completed 25% of Santa Clara
-- From Wandrer.earth",8715,51.51,,,false,,Moots Vamoots CR Di2,activities/5436017746.fit.gz,,8.165,8715.0,8414.0,51518.8,7.8,6.123,96.0,100.0,57.4,91.0,12.3,0.0,,,77.0,61.0,,,,88.0,828.0,,15.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1618005632.0,1.0,16.8,16.8,5.5,0.47,1019.5,3.4,5.5,322.0,0.0,1617975680.0,1618022400.0,0.94,1822749.0,,0.0,,0.18,16093.0,6.0,319.9,,,,,,,,,,,,,,,,,,,,,,,media/988a02e4-51f3-4171-baab-56300fb5a6b2.jpg
5105094655,"Apr 10, 2021, 9:02:14 PM","More Milpitas (accidentally hit ""end ride"" button)",Ride,"　
🎷🐛 12.22 new miles

-- From Wandrer.earth",4433,23.40,,,false,,Thesis OB1,activities/5442195456.fit.gz,,8.165,4433.0,3956.0,23402.9,9.8,5.916,59.0,56.0,5.2,21.8,15.4,0.0,,,,,,,,93.0,409.0,,22.0,,,,,,,,,,,,,,0.0,,1.0,,1618088448.0,1.0,18.8,18.8,6.2,0.44,1016.4,2.4,4.4,298.0,0.0,1618061952.0,1618108800.0,0.97,5680612.0,,0.0,,0.1,16093.0,7.0,320.8,,,,,,,,,,,,,,,,,,,,,,,""
5105094719,"Apr 10, 2021, 6:41:52 PM",Milpitas,Ride,"　
🎷🐛 23.15 new miles

-- From Wandrer.earth",7003,38.40,,,false,,Moots Vamoots CR Di2,activities/5442195460.fit.gz,,8.165,7003.0,6647.0,38399.6,9.0,5.777,123.0,107.0,-3.0,33.4,21.1,0.0,,,101.0,59.0,,,,91.0,671.0,,18.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1618077568.0,1.0,13.1,13.1,5.0,0.58,1018.5,1.5,3.2,239.0,0.0,1618061952.0,1618108800.0,0.97,1822749.0,,0.0,,0.2,16093.0,5.0,326.2,,,,,,,,,,,,,,,,,,,,,,,media/ce607653-014c-4ad7-ba65-3a114e86ab61.jpg
5111673337,"Apr 11, 2021, 3:32:50 PM",OLH / Tunitas,Ride,"",25030,98.24,,,false,,Thesis OB1,activities/5449103018.fit.gz,,8.165,25030.0,20784.0,98247.7,16.0,4.727,1411.0,1420.0,12.6,642.2,28.1,0.0,,,93.0,57.0,,,,135.0,3118.0,,14.0,,,,,,,,,,,,,,0.0,,1.0,,1618153216.0,2.0,6.6,6.6,4.5,0.86,1013.5,0.8,1.7,211.0,0.0,1618148352.0,1618195328.0,0.0,5680612.0,,0.0,,0.85,16093.0,0.0,312.9,,,,,,,,,,,,,,,,,,,,,,,""
5116919460,"Apr 12, 2021, 11:27:01 PM",Duck Pond,Ride,"",5238,12.67,,,false,,Thesis OB1,activities/5116919460.gpx,,8.165,5238.0,2510.0,12670.0,7.8,5.048,28.0,28.0,0.9,12.0,12.2,0.0,,,,,,,,77.0,214.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1618268416.0,2.0,18.9,18.9,8.4,0.51,1010.0,3.6,5.4,302.0,0.0,1618234752.0,1618281728.0,0.03,5680612.0,,0.0,,0.41,16093.0,3.0,338.9,,,,,,,,,,,,,,,,,,,,,,,media/316a7aec-ba96-4975-bea2-af577d108316.jpg|media/0a942a99-28d2-4383-aeb0-e71d7f15c6ed.jpg|media/54e32cea-412b-4a12-a61c-112251baf2cc.jpg|media/6ab3a248-5406-4dbe-ac22-3cf77a5ed3d9.jpg|media/f3a34a42-45fa-487d-8934-ea571bea60be.jpg|media/f4fcc253-1644-4b91-b136-c5522474523b.jpg|media/7ca44293-2b3f-41d0-af3b-dea00399d59a.jpg
5117339500,"Apr 12, 2021, 9:30:00 PM",Errands,Ride,"",540,3.21,,,false,,Moots Vamoots CR Di2,,,7.938,540.0,540.0,3218.7,,5.961,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,1822749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5121889383,"Apr 13, 2021, 6:56:50 PM",Lunch Ride,Ride,,5521,29.42,,,false,,Thesis OB1,activities/5121889383.gpx,,8.165,5521.0,5368.0,29420.7,8.7,5.481,35.1,35.1,0.0,12.9,6.9,0.0,,,,,,,,82.0,491.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1618336768.0,1.0,12.5,12.5,5.9,0.64,1012.0,3.6,6.5,256.0,0.0,1618321024.0,1618368256.0,0.06,5680612.0,,0.0,,0.28,16093.0,5.0,342.4,,,,,,,,,,,,,,,,,,,,,,,""
5134348414,"Apr 15, 2021, 11:23:19 PM",Milpitas,Ride,"　
🎷🐛 14.88 new miles
🏘 Completed 25% of Milpitas
-- From Wandrer.earth",4436,24.69,,,false,,Thesis OB1,activities/5472751432.fit.gz,,8.165,4436.0,4146.0,24696.1,11.5,5.957,127.0,126.0,-1.4,47.8,21.2,0.0,,,96.0,59.0,,,,132.0,609.0,,19.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1618527616.0,1.0,19.7,19.7,5.5,0.39,1015.0,4.1,4.4,295.0,0.0,1618493568.0,1618541056.0,0.12,5680612.0,,0.0,,0.04,16093.0,4.0,322.5,,,,,,,,,,,,,,,,,,,,,,,media/f8bc4968-9cd2-42a0-b15d-aec86860baec.jpg
5138959706,"Apr 16, 2021, 9:49:59 PM",Afternoon Ride,Ride,"　
2.11 new miles

-- From Wandrer.earth",3872,18.51,,,false,,Thesis OB1,activities/5477564052.fit.gz,,8.165,3872.0,3688.0,18516.0,9.8,5.021,143.0,139.0,12.4,74.2,22.0,0.0,,,78.0,57.0,,,,129.0,530.0,,17.0,,,,,,,,,,,,,,0.0,,1.0,,1618606848.0,1.0,18.1,18.1,7.8,0.51,1015.6,2.8,5.2,278.0,0.0,1618579968.0,1618627584.0,0.15,5680612.0,,0.0,,0.02,16093.0,8.0,330.5,,,,,,,,,,,,,,,,,,,,,,,""
5145521597,"Apr 17, 2021, 9:44:53 PM",San Bruno,Ride,"　
🎷🐛 20.7 new miles
🏘 Completed 25% of San Bruno
-- From Wandrer.earth",8702,37.29,,,false,,Thesis OB1,activities/5484404606.fit.gz,,8.165,8702.0,8173.0,37295.6,10.9,4.563,538.0,533.0,6.0,179.2,33.0,0.0,,,85.0,60.0,,,,143.0,1304.0,,15.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1618693248.0,1.0,14.5,14.5,8.7,0.68,1017.8,3.6,4.9,276.0,0.0,1618666368.0,1618714112.0,0.18,5680612.0,,0.0,,0.24,16093.0,7.0,320.2,,,,,,,,,,,,,,,,,,,,,,,media/7a537bf5-2954-47b8-bf0a-df4209273cff.jpg|media/9eb3fbca-249c-46b6-9e3b-56c2ccd0a64b.jpg
5152155642,"Apr 18, 2021, 10:00:00 PM",Bike Shop — replace pads,Ride,"",780,4.82,,,false,,Thesis OB1,,,8.165,780.0,780.0,4828.0,,6.19,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,5680612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5157535844,"Apr 19, 2021, 9:37:49 PM",Afternoon Ride,Ride,"　
1.72 new miles
🏘 Completed West Menlo Park
-- From Wandrer.earth",7326,36.05,,,false,,Thesis OB1,activities/5496970088.fit.gz,,8.165,7326.0,6700.0,36053.2,9.0,5.381,152.0,133.0,8.6,59.0,11.9,0.0,,,112.0,60.0,,,,91.0,683.0,,21.0,,,,,,,,,,,,,,0.0,,1.0,,1618866048.0,1.0,16.5,16.5,8.2,0.58,1019.1,3.5,5.9,275.0,0.0,1618838912.0,1618886912.0,0.25,5680612.0,,0.0,,0.2,16093.0,7.0,315.5,,,,,,,,,,,,,,,,,,,,,,,""
5163771135,"Apr 20, 2021, 9:50:31 PM",Calero,Ride,"　
🎷🐛 7.47 new miles

-- From Wandrer.earth",5047,15.39,,,false,,Thesis OB1,activities/5503417372.fit.gz,,8.165,5047.0,4339.0,15389.9,7.8,3.547,252.0,253.0,166.0,313.8,21.7,0.0,,,81.0,61.0,,,,93.0,451.0,,19.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1618952448.0,2.0,17.4,17.4,7.3,0.51,1012.0,2.4,4.9,277.0,0.0,1618925184.0,1618973312.0,0.28,5680612.0,,0.0,,0.43,16093.0,6.0,332.9,,,,,,,,,,,,,,,,,,,,,,,media/a24b646a-9bce-4025-9448-fab97db8a2ba.jpg|media/495b325f-3706-4f3b-9f71-95d650d3dc5f.jpg|media/b484f1ea-a9d0-4026-8c8b-3e94877d9d1e.jpg|media/847038c9-4d8c-4e29-baf1-312c41b1b4b9.jpg
5169706550,"Apr 21, 2021, 10:33:58 PM",Sunnyvale Levees / Guadalupe Slough,Ride,"　
2.3 new miles

-- From Wandrer.earth",4999,19.83,,,false,,Thesis OB1,activities/5509565842.fit.gz,,8.165,4999.0,4229.0,19838.2,7.8,4.691,92.0,90.0,-6.8,20.8,17.9,0.0,,,,,,,,78.0,368.0,,16.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1619042432.0,1.0,20.3,20.3,8.8,0.48,1010.3,3.4,5.3,286.0,0.0,1619011584.0,1619059840.0,0.31,5680612.0,,0.0,,0.04,16093.0,6.0,366.4,,,,,,,,,,,,,,,,,,,,,,,media/d812c912-0feb-4e22-b7b4-7208814ab388.jpg|media/b99b2703-4f6f-4d4a-9367-567a23f8857b.jpg|media/2cff13db-cb77-444a-afef-22d37a0c0810.jpg
5179918219,"Apr 23, 2021, 6:52:09 PM",San Jose,Ride,"　
🎷🐛 24.13 new miles

-- From Wandrer.earth",7005,38.24,,,false,,Moots Vamoots CR Di2,activities/5520166133.fit.gz,,8.165,7005.0,5859.0,38240.6,11.3,6.527,95.0,91.0,-46.6,21.8,36.8,0.0,,,87.0,66.0,,,,107.0,697.0,,21.0,,,,,,,,,,,,,,0.0,,1.0,,1619200768.0,2.0,13.2,13.2,7.2,0.67,1015.7,2.0,3.3,206.0,0.0,1619184128.0,1619232768.0,0.38,1822749.0,,0.0,,0.37,16093.0,5.0,340.9,,,,,,,,,,,,,,,,,,,,,,,""
5180673638,"Apr 24, 2021, 1:02:50 AM",Evening Ride,Ride,,1816,11.19,,,false,,Thesis OB1,activities/5520947145.fit.gz,,8.165,1816.0,1779.0,11189.8,10.9,6.29,36.0,37.0,-42.0,-27.8,13.2,0.0,,,,,,,,140.0,278.0,,14.0,,,,,,,,,,,,,,0.0,,1.0,,1619225984.0,2.0,13.1,13.1,7.6,0.69,1015.6,3.9,7.3,265.0,0.0,1619184256.0,1619232768.0,0.38,5680612.0,,0.0,,0.78,16093.0,1.0,349.7,,,,,,,,,,,,,,,,,,,,,,,""
5186817332,"Apr 24, 2021, 5:03:29 PM",Alviso / Niles / Dumbarton 100km with Juliet,Ride,"　
6.91 new miles

-- From Wandrer.earth",25916,101.13,,,false,,Thesis OB1,activities/5527342339.fit.gz,,8.165,25916.0,18885.0,101133.6,11.2,5.355,339.0,303.0,-3.0,52.2,45.6,0.0,,,,,,,,84.0,1773.0,,17.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1619283584.0,3.0,12.1,12.1,5.9,0.66,1017.4,1.6,3.3,215.0,0.0,1619270528.0,1619319168.0,0.42,5680612.0,,0.0,,0.89,16093.0,3.0,358.2,,,,,,,,,,,,,,,,,,,,,,,media/0f982a43-6b50-4d1c-919b-afdfef1b4387.jpg|media/666c0add-6f07-4ba5-aa48-70c760deefab.jpg|media/ec075eb5-88d3-4ad1-86ce-97524bd54961.jpg
5198871208,"Apr 26, 2021, 10:59:56 PM",Afternoon Ride,Ride,,5974,25.08,,,false,,Thesis OB1,activities/5539893651.fit.gz,,8.165,5974.0,4391.0,25081.6,10.2,5.712,106.0,104.0,8.2,78.8,13.2,0.0,,,,,,,,122.0,598.0,,14.0,,,,,,,,,,,,,,0.0,,1.0,,1619474432.0,2.0,15.2,15.2,5.2,0.51,1013.4,4.1,7.1,268.0,0.0,1619443200.0,1619492096.0,0.5,5680612.0,,0.0,,0.58,16093.0,4.0,390.0,,,,,,,,,,,,,,,,,,,,,,,""
5210450573,"Apr 28, 2021, 11:01:22 PM",Evening Ride,Ride,,3725,19.59,,,false,,Thesis OB1,activities/5551919793.fit.gz,,8.165,3725.0,3415.0,19591.8,10.1,5.737,154.0,87.0,-48.6,61.4,42.4,0.3,,,88.0,57.0,,,,99.0,375.0,,25.0,,,,,,,,,,,,,,0.0,,1.0,,1619650816.0,1.0,25.9,25.9,4.2,0.25,1020.8,3.4,5.7,294.0,0.0,1619615872.0,1619665024.0,0.58,5680612.0,,0.0,,0.03,16093.0,5.0,315.0,,,,,,,,,,,,,,,,,,,,,,,""
5215238064,"Apr 27, 2021, 8:50:00 PM",Stanford,Ride,"",1620,9.65,,,false,,Thesis OB1,,,8.165,1620.0,1620.0,9656.1,,5.961,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,5680612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5215667306,"Apr 29, 2021, 10:27:34 PM",Afternoon Ride,Ride,"　
0.48 new miles

-- From Wandrer.earth",5678,29.72,,,false,,Thesis OB1,activities/5557873468.fit.gz,,8.165,5678.0,5268.0,29723.5,11.6,5.642,258.0,231.0,-9.8,141.8,36.4,0.1,,,87.0,59.0,,,,106.0,626.0,,19.0,,,,,,,,,,,,,,0.0,,1.0,,1619733632.0,1.0,22.1,22.1,9.1,0.44,1022.6,3.3,5.1,297.0,0.0,1619702144.0,1619751424.0,0.62,5680612.0,,0.0,,0.19,16093.0,7.0,315.8,,,,,,,,,,,,,,,,,,,,,,,""
5220615202,"Apr 30, 2021, 11:29:22 PM",Evening Ride,Ride,,4924,30.92,,,false,,Thesis OB1,activities/5563008442.fit.gz,,8.165,4924.0,4816.0,30920.9,9.9,6.42,80.0,78.0,1.4,34.8,11.6,0.0,,,91.0,63.0,,,,103.0,553.0,,15.0,,,,,,,,,,,,,,0.0,,1.0,,1619823616.0,2.0,18.0,18.0,9.2,0.57,1019.6,3.9,7.0,279.0,0.0,1619788544.0,1619837952.0,0.66,5680612.0,,0.0,,0.74,16093.0,4.0,321.0,,,,,,,,,,,,,,,,,,,,,,,""
5233302819,"May 2, 2021, 10:58:45 PM",San Jose,Ride,"　
💪 20.36 new miles

-- From Wandrer.earth",7460,40.92,,,false,,Moots Vamoots CR Di2,activities/5576229043.fit.gz,,8.165,7460.0,6514.0,40927.3,9.1,6.283,132.0,137.0,18.8,61.6,20.5,0.0,,,99.0,64.0,,,,109.0,788.0,,21.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1619992832.0,1.0,22.6,22.6,7.8,0.38,1012.1,4.1,7.3,306.0,0.0,1619961088.0,1620010752.0,0.73,1822749.0,,0.0,,0.07,16093.0,7.0,317.3,,,,,,,,,,,,,,,,,,,,,,,media/02870cd2-8fac-44e6-ac65-b6210eca0e4e.jpg
